,parcelid,square_feet,bedrooms,bathrooms,yearbuilt,fips,lot_size,tax_value
358,10913529,1564.0,2.0,2.0,1968.0,6037.0,10108.0,419390.0
359,10996354,1415.0,2.0,1.0,1950.0,6037.0,5999.0,512000.0
360,11989016,3726.0,4.0,5.0,1961.0,6037.0,17522.0,296335.0
361,11111820,1987.0,3.0,2.0,1994.0,6037.0,6060.0,561555.0
362,10914250,1814.0,2.0,3.0,1982.0,6037.0,28768.0,329268.0
363,10718613,2168.0,4.0,2.0,1963.0,6037.0,11033.0,532922.0
364,13029625,964.0,3.0,2.0,1955.0,6037.0,8165.0,189430.0
365,14634203,1125.0,3.0,2.0,1974.0,6059.0,,289445.0
366,10974210,1555.0,4.0,2.0,1946.0,6037.0,7007.0,212817.0
367,11965590,1220.0,2.0,2.0,2014.0,6037.0,2264.0,695445.0
368,12096077,1511.0,3.0,2.0,1969.0,6037.0,6021.0,321585.0
369,11968112,785.0,2.0,1.0,1925.0,6037.0,3359.0,439094.0
370,12042920,1050.0,2.0,2.0,1977.0,6037.0,103966.0,263000.0
371,10717029,1303.0,3.0,2.0,1961.0,6037.0,7500.0,119979.0
372,12051905,2096.0,3.0,2.0,1927.0,6037.0,6437.0,105370.0
373,11982117,1830.0,1.0,1.0,2009.0,6037.0,,665847.0
374,12077991,2099.0,2.0,3.0,1949.0,6037.0,14068.0,488661.0
375,11125592,1440.0,2.0,3.0,2005.0,6037.0,84432.0,328516.0
376,11010882,2126.0,4.0,3.0,1979.0,6037.0,77028.0,465989.0
377,11915981,1083.0,2.0,1.0,1941.0,6037.0,4816.0,401600.0
378,10910117,1249.0,2.0,2.0,1941.0,6037.0,3716.0,759474.0
379,11981080,1114.0,2.0,2.0,1992.0,6037.0,34944.0,441000.0
380,12071423,2792.0,4.0,3.0,1957.0,6037.0,27742.0,213279.0
381,10909944,1681.0,3.0,3.0,1950.0,6037.0,7004.0,1030356.0
382,12077002,3049.0,4.0,3.0,1968.0,6037.0,14375.0,1207030.0
383,12066801,1220.0,2.0,3.0,1973.0,6037.0,14194.0,410000.0
384,12165486,1448.0,3.0,2.0,1926.0,6037.0,7490.0,402340.0
385,11043049,1541.0,4.0,2.0,1956.0,6037.0,7520.0,76374.0
386,12149618,1687.0,4.0,2.0,1953.0,6037.0,8397.0,352743.0
387,11911467,2811.0,7.0,3.0,1946.0,6037.0,10030.0,186669.0
388,11912782,3073.0,5.0,3.0,1936.0,6037.0,9985.0,127734.0
389,11035815,1213.0,3.0,1.0,1951.0,6037.0,5924.0,313486.0
390,12168225,3121.0,4.0,3.0,1986.0,6037.0,10516.0,303370.0
391,11132232,1771.0,2.0,3.0,1989.0,6037.0,171071.0,344728.0
392,11132206,1771.0,2.0,3.0,1989.0,6037.0,171071.0,482243.0
393,11983413,5238.0,6.0,5.0,1925.0,6037.0,20000.0,3147357.0
394,12063498,1309.0,2.0,3.0,1991.0,6037.0,7436.0,385795.0
395,11004546,2196.0,5.0,3.0,1966.0,6037.0,7809.0,835600.0
396,12080910,3085.0,3.0,4.0,1922.0,6037.0,8320.0,401037.0
397,12103566,1272.0,2.0,2.0,1981.0,6037.0,26343.0,525000.0
398,11149694,2538.0,4.0,3.0,1965.0,6037.0,31060.0,657712.0
399,11078479,2154.0,4.0,2.0,1952.0,6037.0,63003.0,515604.0
400,12114445,1055.0,2.0,3.0,1984.0,6037.0,24868.0,212331.0
401,12114854,1416.0,3.0,2.0,1913.0,6037.0,7384.0,910000.0
402,11083685,1390.0,2.0,3.0,1975.0,6037.0,373490.0,91324.0
403,12192683,1442.0,3.0,2.0,1925.0,6037.0,3554.0,105147.0
404,11939935,520.0,1.0,1.0,1922.0,6037.0,8096.0,32640.0
405,11155869,1419.0,3.0,3.0,1991.0,6037.0,132985.0,263931.0
406,10964858,1159.0,2.0,3.0,1980.0,6037.0,31021.0,250000.0
407,11896683,1349.0,3.0,3.0,1985.0,6037.0,10036.0,452000.0
408,11155282,848.0,2.0,2.0,1985.0,6037.0,109270.0,111405.0
409,12003245,1092.0,2.0,1.0,1920.0,6037.0,7204.0,309172.0
410,11086823,1488.0,3.0,3.0,1981.0,6037.0,122458.0,347000.0
411,10921574,1775.0,3.0,2.0,1961.0,6037.0,8291.0,504303.0
412,11104261,1259.0,4.0,2.0,1972.0,6037.0,6450.0,251385.0
413,11070030,1298.0,2.0,2.0,2008.0,6037.0,,356694.0
414,12019744,1418.0,3.0,2.0,1922.0,6037.0,3715.0,1144000.0
415,11105604,795.0,2.0,2.0,1987.0,6037.0,312806.0,174400.0
416,10933263,3406.0,3.0,3.0,2008.0,6037.0,5915.0,2300000.0
417,11092018,1768.0,3.0,2.0,1978.0,6037.0,8683.0,626000.0
418,11900039,1941.0,4.0,3.0,2005.0,6037.0,17476.0,658004.0
419,11075020,2036.0,4.0,2.0,1961.0,6037.0,12345.0,373432.0
420,10902592,1376.0,2.0,2.0,1937.0,6037.0,6250.0,70781.0
421,12934104,2005.0,5.0,3.0,1983.0,6037.0,40055.0,352241.0
422,11740681,2031.0,3.0,2.0,1937.0,6037.0,6882.0,497548.0
423,12364985,1382.0,3.0,2.0,1924.0,6037.0,6615.0,297148.0
424,12128380,2898.0,3.0,2.0,1943.0,6037.0,11770.0,330723.0
425,12889867,906.0,2.0,1.0,1948.0,6037.0,6006.0,23143.0
426,12901698,1263.0,2.0,3.0,1981.0,6037.0,1316.0,278261.0
427,10839502,1512.0,3.0,3.0,1965.0,6037.0,80020.0,364000.0
428,11466951,612.0,0.0,1.0,1971.0,6037.0,177096.0,313000.0
429,11494333,1988.0,3.0,3.0,1993.0,6037.0,2500.0,516870.0
430,10809910,1063.0,2.0,1.0,1953.0,6037.0,6094.0,168381.0
431,11474422,1128.0,2.0,2.0,1969.0,6037.0,59474.0,182074.0
432,11474093,807.0,1.0,1.0,1969.0,6037.0,129004.0,181620.0
433,10841179,1868.0,3.0,3.0,1949.0,6037.0,6815.0,419107.0
434,11976183,1412.0,3.0,3.0,1949.0,6037.0,5600.0,429718.0
435,12894821,2423.0,3.0,3.0,2012.0,6037.0,,445635.0
436,12455538,560.0,2.0,1.0,1924.0,6037.0,4979.0,49719.0
437,12893892,1370.0,3.0,1.0,1955.0,6037.0,6674.0,128912.0
438,12364031,732.0,2.0,1.0,1982.0,6037.0,21745.0,88316.0
439,12920749,1685.0,3.0,2.0,1959.0,6037.0,8242.0,499305.0
440,12893320,1256.0,3.0,2.0,1952.0,6037.0,6951.0,77826.0
441,12921430,1472.0,4.0,2.0,1962.0,6037.0,8590.0,173237.0
442,10899937,1420.0,2.0,2.0,2009.0,6037.0,,425145.0
443,11087434,900.0,2.0,1.0,1928.0,6037.0,6518.0,186636.0
444,11744680,3459.0,4.0,2.0,1910.0,6037.0,5928.0,368901.0
445,11954739,672.0,2.0,1.0,1929.0,6037.0,4598.0,411176.0
446,11394029,2331.0,5.0,2.0,1925.0,6037.0,6003.0,190728.0
447,11438132,,3.0,3.0,2006.0,6037.0,,429556.0
448,11057942,1175.0,2.0,3.0,1984.0,6037.0,66394.0,319000.0
449,11431869,1032.0,3.0,2.0,1953.0,6037.0,5276.0,384280.0
450,10827253,1888.0,3.0,3.0,1954.0,6037.0,6299.0,240481.0
451,10902803,2035.0,2.0,2.0,1948.0,6037.0,8443.0,670598.0
452,13018741,954.0,3.0,1.0,1952.0,6037.0,5894.0,256239.0
453,13021001,771.0,2.0,1.0,1971.0,6037.0,23093.0,227816.0
454,12098438,2156.0,5.0,3.0,1949.0,6037.0,29091.0,1850000.0
455,10902180,2054.0,3.0,3.0,1937.0,6037.0,7289.0,835675.0
456,12411782,1472.0,4.0,2.0,1970.0,6037.0,5010.0,198300.0
457,12099667,1753.0,3.0,3.0,1957.0,6037.0,51311.0,559727.0
458,13033220,1038.0,1.0,2.0,2008.0,6037.0,,272596.0
459,12104172,1150.0,2.0,3.0,2009.0,6037.0,,610096.0
460,13033740,1640.0,3.0,4.0,2013.0,6037.0,,455620.0
461,13035191,1383.0,4.0,2.0,1961.0,6037.0,7330.0,420354.0
462,12399677,862.0,2.0,1.0,1950.0,6037.0,7373.0,261448.0
463,11963138,980.0,2.0,1.0,1961.0,6037.0,5583.0,138240.0
464,10903720,1283.0,2.0,2.0,1964.0,6037.0,31532.0,263081.0
465,12999807,885.0,2.0,1.0,1955.0,6037.0,5000.0,233923.0
466,11379435,1913.0,3.0,2.0,1990.0,6037.0,92217.0,161643.0
467,12084832,1339.0,4.0,2.0,1925.0,6037.0,6131.0,264919.0
468,11048364,1237.0,3.0,2.0,1953.0,6037.0,8040.0,343474.0
469,12955722,1248.0,3.0,3.0,1981.0,6037.0,453876.0,337062.0
470,11455855,1813.0,3.0,2.0,1949.0,6037.0,6698.0,913725.0
471,11084642,2018.0,4.0,2.0,1976.0,6037.0,11003.0,144045.0
472,12969979,979.0,2.0,2.0,1950.0,6037.0,7200.0,259739.0
473,10820247,848.0,2.0,1.0,1948.0,6037.0,7196.0,305734.0
474,12374987,1420.0,4.0,2.0,1945.0,6037.0,4682.0,59118.0
475,12976088,1290.0,3.0,3.0,1980.0,6037.0,131153.0,319803.0
476,12089133,1146.0,2.0,1.0,1922.0,6037.0,6946.0,530518.0
477,12742740,972.0,3.0,1.0,1950.0,6037.0,6196.0,297619.0
478,11442628,1603.0,3.0,2.0,1947.0,6037.0,5859.0,351733.0
479,10905437,1740.0,3.0,2.0,1948.0,6037.0,,724873.0
480,11345166,1565.0,3.0,3.0,1988.0,6037.0,5657.0,486698.0
481,13077655,2143.0,3.0,2.0,1971.0,6037.0,7901.0,254873.0
482,10835374,1670.0,4.0,2.0,1951.0,6037.0,10446.0,435068.0
483,12091547,1786.0,2.0,2.0,1960.0,6037.0,7503.0,810425.0
484,12872473,1305.0,3.0,2.0,1963.0,6037.0,7387.0,205671.0
485,12828363,1300.0,3.0,2.0,1954.0,6037.0,7300.0,73267.0
486,12869865,1645.0,4.0,2.0,1962.0,6037.0,8059.0,229703.0
487,12686132,3420.0,4.0,3.0,1966.0,6037.0,12741.0,290632.0
488,12032357,1608.0,3.0,4.0,1922.0,6037.0,8185.0,1045888.0
489,11601473,2860.0,3.0,3.0,1937.0,6037.0,7797.0,169163.0
490,12680411,1639.0,4.0,2.0,1960.0,6037.0,6423.0,575293.0
491,11601821,2471.0,4.0,3.0,1928.0,6037.0,6753.0,1069568.0
492,12673742,1826.0,4.0,2.0,1959.0,6037.0,7762.0,959000.0
493,12671002,2280.0,3.0,3.0,1952.0,6037.0,7367.0,147654.0
494,11608469,2255.0,4.0,3.0,1953.0,6037.0,9043.0,232897.0
495,10958020,1319.0,3.0,1.0,1936.0,6037.0,6822.0,68715.0
496,12664762,1549.0,3.0,3.0,1971.0,6037.0,22182.0,553310.0
497,12662699,1503.0,2.0,3.0,1980.0,6037.0,11573.0,666570.0
498,11597165,852.0,2.0,1.0,1973.0,6037.0,140123.0,268398.0
499,10967295,1844.0,3.0,3.0,2005.0,6037.0,88326.0,414000.0
500,11997256,1598.0,3.0,2.0,1927.0,6037.0,4503.0,1231630.0
501,11676921,1500.0,3.0,2.0,1955.0,6037.0,36014.0,964487.0
502,10971463,1274.0,3.0,2.0,1959.0,6037.0,7499.0,73058.0
503,12701075,1638.0,3.0,2.0,1957.0,6037.0,7034.0,113030.0
504,12700627,2542.0,3.0,3.0,1984.0,6037.0,147853.0,415223.0
505,10793441,740.0,1.0,1.0,1987.0,6037.0,67617.0,213245.0
506,10969041,864.0,2.0,2.0,1986.0,6037.0,37055.0,126091.0
507,12035219,1071.0,2.0,2.0,1966.0,6037.0,93226.0,507111.0
508,11671936,2107.0,2.0,3.0,1985.0,6037.0,241653.0,262991.0
509,11595387,1465.0,2.0,2.0,1968.0,6037.0,11090.0,1530735.0
510,10954582,4561.0,5.0,5.0,1999.0,6037.0,14701.0,1135899.0
511,11664808,1200.0,2.0,2.0,1975.0,6037.0,6749.0,653000.0
512,12657352,1473.0,3.0,1.0,1953.0,6037.0,5608.0,566750.0
513,10927383,1958.0,2.0,2.0,1946.0,6037.0,6162.0,414350.0
514,10927535,1176.0,2.0,1.0,1941.0,6037.0,5534.0,39307.0
515,12590566,1472.0,3.0,3.0,1979.0,6037.0,132431.0,290133.0
516,11657029,3736.0,4.0,4.0,1949.0,6037.0,13100.0,322576.0
517,11643627,4226.0,4.0,5.0,1980.0,6037.0,6981.0,2200000.0
518,12584740,1093.0,2.0,3.0,1987.0,6037.0,16824.0,240242.0
519,11644505,1706.0,2.0,2.0,1980.0,6037.0,32839.0,759269.0
520,12579658,1034.0,3.0,1.0,1951.0,6037.0,6711.0,178838.0
521,10780171,2220.0,3.0,3.0,1978.0,6037.0,6517.0,225746.0
522,11647399,2268.0,3.0,4.0,1937.0,6037.0,7371.0,1687919.0
523,12017562,1580.0,3.0,2.0,2007.0,6037.0,,760385.0
524,12023386,1533.0,2.0,2.0,1963.0,6037.0,3124.0,87557.0
525,12553708,552.0,1.0,1.0,1978.0,6037.0,14353.0,147008.0
526,12611007,1470.0,3.0,2.0,1958.0,6037.0,7287.0,182691.0
527,12612840,1540.0,3.0,2.0,1953.0,6037.0,5555.0,63380.0
528,12653289,1572.0,3.0,2.0,1924.0,6037.0,5000.0,227863.0
529,10952984,2961.0,4.0,4.0,1963.0,6037.0,8127.0,546265.0
530,12651793,1120.0,3.0,1.0,1928.0,6037.0,6069.0,65144.0
531,10951236,726.0,2.0,2.0,1992.0,6037.0,12912.0,189393.0
532,12643405,839.0,2.0,2.0,1987.0,6037.0,70859.0,338617.0
533,11578867,1737.0,3.0,2.0,1942.0,6037.0,6088.0,1904769.0
534,11625145,3678.0,2.0,3.0,1932.0,6037.0,10155.0,1561352.0
535,12617525,928.0,2.0,1.0,1930.0,6037.0,5192.0,277389.0
536,12617337,1152.0,3.0,2.0,1939.0,6037.0,4024.0,310022.0
537,12552357,1026.0,3.0,1.0,1960.0,6037.0,3751.0,247572.0
538,12552934,2037.0,3.0,2.0,1910.0,6037.0,3921.0,432000.0
539,11623121,1372.0,2.0,2.0,1966.0,6037.0,223002.0,835000.0
540,11578746,2523.0,4.0,3.0,1937.0,6037.0,8010.0,2144041.0
541,10978637,1187.0,3.0,2.0,1956.0,6037.0,8214.0,379000.0
542,12716175,1293.0,2.0,1.0,1950.0,6037.0,5501.0,52342.0
543,12832751,1611.0,3.0,3.0,1977.0,6037.0,2156.0,245372.0
544,10749408,473.0,1.0,1.0,1968.0,6037.0,465318.0,151513.0
545,10764552,1376.0,3.0,3.0,1981.0,6037.0,28943.0,360000.0
546,11711024,745.0,1.0,1.0,1942.0,6037.0,443008.0,192000.0
547,12485471,936.0,3.0,1.0,1952.0,6037.0,5001.0,464000.0
548,11983318,1266.0,2.0,2.0,1965.0,6037.0,22481.0,288953.0
549,11709871,1300.0,2.0,1.0,1928.0,6037.0,3950.0,126954.0
550,12061635,1004.0,2.0,2.0,1985.0,6037.0,17229.0,318674.0
551,12061460,1019.0,2.0,2.0,1975.0,6037.0,24544.0,275660.0
552,12819999,1202.0,3.0,2.0,1959.0,6037.0,6268.0,403336.0
553,11983750,6339.0,5.0,3.0,1917.0,6037.0,18009.0,3908712.0
554,12819136,912.0,3.0,1.0,1955.0,6037.0,6458.0,114201.0
555,10718991,3014.0,4.0,3.0,1986.0,6037.0,8045.0,861313.0
556,12814777,1040.0,3.0,1.0,1960.0,6037.0,5898.0,116353.0
557,12835004,1300.0,4.0,2.0,1958.0,6037.0,7482.0,296369.0
558,11517235,3740.0,3.0,4.0,2011.0,6037.0,8266.0,1985117.0
559,11515104,1331.0,3.0,2.0,1987.0,6037.0,38025.0,329494.0
560,11511695,1524.0,1.0,2.0,1924.0,6037.0,3031.0,689674.0
561,11024385,1236.0,4.0,2.0,1952.0,6037.0,7500.0,79584.0
562,12861609,2336.0,3.0,2.0,1972.0,6037.0,8224.0,678000.0
563,11023352,1268.0,3.0,2.0,1954.0,6037.0,6056.0,348096.0
564,11502939,852.0,2.0,1.0,1948.0,6037.0,4480.0,298819.0
565,11978142,1228.0,2.0,1.0,1931.0,6037.0,3760.0,643551.0
566,12074210,1498.0,2.0,2.0,1947.0,6037.0,8297.0,477322.0
567,11532400,948.0,3.0,1.0,1947.0,6037.0,4700.0,224273.0
568,12473718,1066.0,3.0,2.0,1968.0,6037.0,172790.0,95578.0
569,12854999,1288.0,4.0,2.0,1963.0,6037.0,8386.0,426363.0
570,12477465,978.0,2.0,2.0,1981.0,6037.0,19495.0,229887.0
571,11508656,1110.0,2.0,2.0,1912.0,6037.0,1350.0,320531.0
572,12069604,1465.0,3.0,1.0,1926.0,6037.0,6619.0,432037.0
573,12074731,1011.0,2.0,2.0,1972.0,6037.0,71363.0,360000.0
574,12058496,1349.0,2.0,3.0,1976.0,6037.0,50966.0,463418.0
575,11551880,1129.0,2.0,1.0,1937.0,6037.0,5874.0,859493.0
576,11555650,1610.0,3.0,2.0,1948.0,6037.0,7082.0,133765.0
577,12510814,1240.0,4.0,2.0,1943.0,6037.0,6108.0,515000.0
578,12758817,969.0,2.0,1.0,1949.0,6037.0,6271.0,261096.0
579,11560770,1192.0,2.0,2.0,1947.0,6037.0,4988.0,376000.0
580,12755629,1570.0,4.0,3.0,1947.0,6037.0,5946.0,218497.0
581,12524242,597.0,1.0,1.0,1970.0,6037.0,147471.0,215000.0
582,12735430,2033.0,4.0,3.0,1990.0,6037.0,4619.0,716000.0
583,11572098,1100.0,2.0,2.0,1961.0,6037.0,31232.0,704182.0
584,11680763,4287.0,4.0,3.0,1980.0,6037.0,39236.0,1119769.0
585,12040815,896.0,2.0,1.0,1947.0,6037.0,5374.0,330856.0
586,12048189,1140.0,2.0,2.0,1923.0,6037.0,6455.0,771589.0
587,12776218,999.0,3.0,1.0,1953.0,6037.0,5532.0,48821.0
588,11549102,1046.0,2.0,1.0,1926.0,6037.0,6061.0,389492.0
589,11990151,919.0,2.0,3.0,1990.0,6037.0,15017.0,436031.0
590,10718880,2065.0,3.0,3.0,1985.0,6037.0,20265.0,724000.0
591,10801639,1350.0,2.0,3.0,2006.0,6037.0,28828.0,479000.0
592,11002392,1796.0,3.0,2.0,1938.0,6037.0,9808.0,249518.0
593,12056451,1855.0,2.0,2.0,1947.0,6037.0,7184.0,769000.0
594,12796007,1513.0,3.0,1.0,1950.0,6037.0,6324.0,385686.0
595,12789721,1674.0,3.0,2.0,1949.0,6037.0,22030.0,685000.0
596,11989543,3029.0,3.0,4.0,1961.0,6037.0,12909.0,227160.0
597,10799218,1200.0,2.0,2.0,1977.0,6037.0,135898.0,150960.0
598,12499826,1737.0,3.0,3.0,1944.0,6037.0,5717.0,435017.0
599,12795639,1045.0,3.0,1.0,1951.0,6037.0,6349.0,337219.0
600,10843721,898.0,2.0,3.0,1991.0,6037.0,6875.0,355000.0
601,12191463,1101.0,0.0,0.0,1919.0,6037.0,2512.0,137933.0
602,11818564,850.0,2.0,1.0,1927.0,6037.0,5433.0,249593.0
603,11930319,1034.0,3.0,2.0,1950.0,6037.0,4647.0,421533.0
604,11041026,2160.0,3.0,3.0,1960.0,6037.0,13814.0,104291.0
605,12319615,750.0,2.0,1.0,1949.0,6037.0,6288.0,58354.0
606,11283813,1986.0,3.0,2.0,1986.0,6037.0,11809.0,309650.0
607,11136059,2455.0,4.0,3.0,2004.0,6037.0,6021.0,699828.0
608,12314178,868.0,2.0,1.0,1940.0,6037.0,3480.0,62901.0
609,11215536,1443.0,3.0,2.0,1991.0,6037.0,7428.0,134913.0
610,12145585,1459.0,2.0,1.0,1949.0,6037.0,8393.0,67473.0
611,12167167,1102.0,3.0,1.0,1954.0,6037.0,7510.0,600000.0
612,12145878,2951.0,4.0,3.0,1986.0,6037.0,9694.0,662924.0
613,11208137,1299.0,3.0,2.0,1957.0,6037.0,7259.0,119404.0
614,11869378,1535.0,3.0,2.0,1961.0,6037.0,7257.0,263355.0
615,11197626,1104.0,3.0,2.0,1957.0,6037.0,8499.0,65154.0
616,11868300,1859.0,2.0,3.0,1952.0,6037.0,6323.0,458456.0
617,10740795,4709.0,5.0,6.0,2004.0,6037.0,19632.0,2374000.0
618,11721753,1316.0,3.0,2.0,1923.0,6037.0,5672.0,205123.0
619,11721753,1316.0,3.0,2.0,1923.0,6037.0,5672.0,205123.0
620,11167447,1356.0,3.0,3.0,1984.0,6037.0,3741.0,283203.0
621,11867096,1146.0,3.0,2.0,1924.0,6037.0,4513.0,280072.0
622,11140263,676.0,2.0,1.0,1928.0,6037.0,3213.0,35481.0
623,12323795,811.0,2.0,2.0,1987.0,6037.0,49630.0,208125.0
624,11909799,754.0,2.0,1.0,1938.0,6037.0,6250.0,769053.0
625,11205565,1320.0,2.0,2.0,1983.0,6037.0,4385.0,130843.0
626,10860028,1557.0,4.0,3.0,1948.0,6037.0,5900.0,644683.0
627,11889914,1249.0,2.0,2.0,1973.0,6037.0,31430.0,210012.0
628,11219009,1143.0,3.0,2.0,1977.0,6037.0,44703.0,108559.0
629,11116428,1730.0,3.0,3.0,2010.0,6037.0,209992.0,389815.0
630,11170930,2194.0,4.0,3.0,1998.0,6037.0,139111.0,402580.0
631,11173427,843.0,2.0,1.0,1971.0,6037.0,270995.0,116670.0
632,11920875,3012.0,4.0,4.0,1994.0,6037.0,5303.0,638500.0
633,11116964,3159.0,4.0,4.0,2013.0,6037.0,6128.0,659633.0
634,11921664,2728.0,3.0,4.0,1951.0,6037.0,15745.0,411793.0
635,11267235,2051.0,3.0,3.0,1985.0,6037.0,12296.0,219846.0
636,12279439,1088.0,1.0,1.0,1924.0,6037.0,6624.0,217558.0
637,10852843,1486.0,2.0,2.0,1974.0,6037.0,56054.0,437000.0
638,12560285,818.0,1.0,1.0,1952.0,6037.0,7532.0,95490.0
639,10893396,2192.0,3.0,3.0,2008.0,6037.0,,496132.0
640,11127580,2378.0,4.0,3.0,1966.0,6037.0,12608.0,729000.0
641,11305540,2037.0,4.0,2.0,1997.0,6037.0,9530.0,268300.0
642,11153699,2420.0,4.0,3.0,2004.0,6037.0,5207.0,522853.0
643,11170242,1571.0,3.0,2.0,1988.0,6037.0,7442.0,553310.0
644,11850039,1505.0,2.0,2.0,1948.0,6037.0,7136.0,470779.0
645,11231565,1327.0,3.0,2.0,1990.0,6037.0,6746.0,152222.0
646,10743746,869.0,2.0,1.0,1981.0,6037.0,22122.0,290704.0
647,12165507,830.0,1.0,1.0,1923.0,6037.0,4012.0,390085.0
648,11927823,2208.0,3.0,3.0,2004.0,6037.0,31845.0,747702.0
649,10730720,2074.0,4.0,2.0,1958.0,6037.0,9207.0,574000.0
650,10745756,3359.0,4.0,4.0,1986.0,6037.0,9604.0,936151.0
651,12162769,1118.0,2.0,1.0,1958.0,6037.0,9600.0,371362.0
652,10745715,4603.0,5.0,5.0,1988.0,6037.0,15250.0,1229575.0
653,10888241,868.0,1.0,1.0,1961.0,6037.0,17947.0,119085.0
654,12281458,994.0,2.0,1.0,,6037.0,5262.0,136296.0
655,12333570,1712.0,2.0,2.0,1950.0,6037.0,5521.0,79475.0
656,11295251,1574.0,4.0,2.0,1972.0,6037.0,7116.0,153835.0
657,10734456,1470.0,3.0,2.0,1960.0,6037.0,12119.0,606000.0
658,10727141,1580.0,3.0,2.0,1961.0,6037.0,7552.0,69329.0
659,10866265,3619.0,4.0,4.0,1954.0,6037.0,18843.0,236355.0
660,11298645,1225.0,3.0,2.0,1987.0,6037.0,6798.0,84251.0
661,12178129,1838.0,3.0,2.0,2008.0,6037.0,4308.0,654241.0
662,12338557,1127.0,4.0,1.0,1949.0,6037.0,5061.0,245335.0
663,11145837,1836.0,3.0,3.0,1997.0,6037.0,307787.0,470000.0
664,11096109,1349.0,3.0,2.0,1956.0,6037.0,7504.0,427736.0
665,11192144,1871.0,4.0,2.0,1994.0,6037.0,19655.0,221681.0
666,11874823,1984.0,4.0,3.0,1961.0,6037.0,7509.0,66432.0
667,10898024,1252.0,2.0,3.0,1985.0,6037.0,23989.0,405000.0
668,11191920,1802.0,3.0,2.0,1964.0,6037.0,7382.0,226862.0
669,12340688,858.0,2.0,1.0,1991.0,6037.0,152557.0,196000.0
670,10866354,2568.0,4.0,3.0,1941.0,6037.0,23896.0,1023902.0
671,11179602,2366.0,4.0,3.0,2002.0,6037.0,8194.0,470655.0
672,11194954,1913.0,4.0,3.0,1999.0,6037.0,11441.0,276000.0
673,11871192,795.0,1.0,1.0,1981.0,6037.0,222368.0,282954.0
674,11177034,2748.0,5.0,3.0,1999.0,6037.0,6731.0,467964.0
675,12186785,1003.0,4.0,2.0,1910.0,6037.0,5924.0,92517.0
676,10917829,3644.0,3.0,3.0,1947.0,6037.0,15866.0,963068.0
677,11903389,1220.0,2.0,3.0,1984.0,6037.0,70345.0,261692.0
678,11508273,2550.0,4.0,3.0,1974.0,6037.0,,101945.0
679,11718163,1084.0,2.0,1.0,1921.0,6037.0,6749.0,33915.0
680,12271482,1197.0,3.0,2.0,2007.0,6037.0,2458.0,223649.0
681,10856644,1210.0,2.0,2.0,2009.0,6037.0,,497055.0
682,11574891,1142.0,3.0,1.0,1947.0,6037.0,7016.0,83285.0
683,12229635,720.0,2.0,1.0,1947.0,6037.0,2839.0,240000.0
684,12849228,3096.0,4.0,4.0,1995.0,6037.0,7326.0,517960.0
685,11227940,1888.0,3.0,2.0,2005.0,6037.0,30592.0,265500.0
686,10964437,1764.0,3.0,2.0,1964.0,6037.0,7502.0,262252.0
687,12714856,3500.0,5.0,4.0,1979.0,6037.0,21583.0,1949280.0
688,11235753,1157.0,3.0,2.0,1994.0,6037.0,9513.0,91371.0
689,11620554,4733.0,4.0,4.0,1989.0,6037.0,84768.0,3147191.0
690,12882529,1648.0,3.0,1.0,1925.0,6037.0,6336.0,27699.0
691,12883906,687.0,3.0,1.0,1912.0,6037.0,,108222.0
692,11842127,949.0,2.0,2.0,1999.0,6037.0,19457.0,241593.0
693,11180405,1840.0,4.0,3.0,1970.0,6037.0,8731.0,659911.0
694,12639178,1248.0,3.0,2.0,1961.0,6037.0,5347.0,495000.0
695,10761048,1192.0,4.0,2.0,1954.0,6037.0,5997.0,228268.0
696,10868238,3322.0,5.0,4.0,1969.0,6037.0,16056.0,1472112.0
697,10853825,1714.0,2.0,3.0,1950.0,6037.0,9629.0,542519.0
698,12894542,2184.0,4.0,2.0,1957.0,6037.0,8311.0,227834.0
699,11262792,912.0,3.0,1.0,1960.0,6037.0,9907.0,75402.0
700,12895034,1528.0,3.0,2.0,1957.0,6037.0,7504.0,438030.0
701,11494609,931.0,3.0,2.0,1961.0,6037.0,2503.0,350931.0
702,12278378,1428.0,2.0,1.0,1930.0,6037.0,5339.0,32672.0
703,12876362,1510.0,2.0,3.0,2005.0,6037.0,50770.0,183980.0
704,10889441,1551.0,2.0,1.0,1941.0,6037.0,7748.0,231917.0
705,11583363,1670.0,3.0,3.0,1988.0,6037.0,7512.0,430621.0
706,12682409,1910.0,3.0,3.0,1969.0,6037.0,8494.0,950683.0
707,12703886,2472.0,5.0,3.0,1955.0,6037.0,24271.0,883523.0
708,11153786,2509.0,5.0,3.0,2005.0,6037.0,5565.0,481409.0
709,11997479,1356.0,3.0,2.0,1924.0,6037.0,6999.0,1260562.0
710,11182894,1609.0,3.0,2.0,1994.0,6037.0,6674.0,238020.0
711,11240304,3065.0,3.0,3.0,1957.0,6037.0,109066.0,233778.0
712,11502007,1277.0,2.0,1.0,1921.0,6037.0,2503.0,1768147.0
713,11673739,1219.0,1.0,1.0,1939.0,6037.0,13400.0,85907.0
714,10786612,1403.0,3.0,2.0,1952.0,6037.0,7055.0,421328.0
715,12877442,1812.0,4.0,3.0,2007.0,6037.0,4579.0,351174.0
716,12652562,1746.0,3.0,3.0,1998.0,6037.0,409117.0,537944.0
717,12507773,1395.0,2.0,3.0,1978.0,6037.0,29800.0,372316.0
